county,year,CAUSE,sex,ageG,Ndeaths,YLL,pop,US2000POP
California,2011,D12,Male,25 - 34,0,0,2769854.118638,37233
California,2011,D12,Male,35 - 44,0,0,2596896.34930262,44659
California,2011,D12,Male,45 - 54,0,0,2615444.60700456,37030
California,2011,D12,Male,5 - 14,0,0,2587901.25081545,39977
California,2011,D12,Male,55 - 64,0,0,2044592.49423177,23961
California,2011,D12,Male,65 - 74,0,0,1113879.33419834,18136
California,2011,D12,Male,75 - 84,0,0,596272.433378603,12315
California,2011,D12,Male,85 - 999,0,0,224258.284716273,4259
California,2011,D12,Female,0 - 4,73,6711.62,1234839.26269303,18987
California,2011,D12,Female,15 - 24,0,0,2697946.4318506,38077
California,2011,D12,Female,25 - 34,0,0,2633787.4743296,37233
California,2011,D12,Female,35 - 44,0,0,2570986.09739312,44659
California,2011,D12,Female,45 - 54,0,0,2640947.0837978,37030
California,2011,D12,Female,5 - 14,0,0,2476919.28910436,39977
California,2011,D12,Female,55 - 64,0,0,2187192.55769191,23961
California,2011,D12,Female,65 - 74,0,0,1283677.09681608,18136
California,2011,D12,Female,75 - 84,0,0,794388.024362878,12315
California,2011,D12,Female,85 - 999,0,0,411548.2977392038,4259
California,2011,D12,Total,0 - 4,161,14801.4,2524892.47966788,18987
California,2011,D12,Total,15 - 24,0,0,5601516.7268878,38077
California,2011,D12,Total,25 - 34,0,0,5403641.5929676,37233
California,2011,D12,Total,35 - 44,0,0,5167882.44669574,44659
California,2011,D12,Total,45 - 54,0,0,5256391.69080236,37030
California,2011,D12,Total,5 - 14,0,0,5064820.53991981,39977
California,2011,D12,Total,55 - 64,0,0,4231785.05192368,23961
California,2011,D12,Total,65 - 74,0,0,2397556.43101442,18136
California,2011,D12,Total,75 - 84,0,0,1390660.457741481,12315
California,2011,D12,Total,85 - 999,0,0,635806.5824554767,4259
California,2011,D99,Male,0 - 4,8,732.65,1290053.21697485,18987
California,2011,D99,Male,15 - 24,8,565.51,2903570.2950372,38077
California,2011,D99,Male,25 - 34,14,868.59,2769854.118638,37233
California,2011,D99,Male,35 - 44,34,1774.89,2596896.34930262,44659
California,2011,D99,Male,45 - 54,83,3504.6,2615444.60700456,37030
California,2011,D99,Male,5 - 14,1,84.02,2587901.25081545,39977
California,2011,D99,Male,55 - 64,182,5954.69,2044592.49423177,23961
California,2011,D99,Male,65 - 74,265,6167.3499999999995,1113879.33419834,18136
California,2011,D99,Male,75 - 84,511,7372.84,596272.433378603,12315
California,2011,D99,Male,85 - 999,621,4829.98,224258.284716273,4259
California,2011,D99,Female,0 - 4,7,634.8,1234839.26269303,18987
California,2011,D99,Female,15 - 24,15,1072.92,2697946.4318506,38077
California,2011,D99,Female,25 - 34,38,2362.29,2633787.4743296,37233
California,2011,D99,Female,35 - 44,48,2503.77,2570986.09739312,44659
California,2011,D99,Female,45 - 54,114,4803.25,2640947.0837978,37030
California,2011,D99,Female,5 - 14,3,240.10000000000002,2476919.28910436,39977
California,2011,D99,Female,55 - 64,205,6731.14,2187192.55769191,23961
California,2011,D99,Female,65 - 74,326,7527.14,1283677.09681608,18136
California,2011,D99,Female,75 - 84,582,8419.48,794388.024362878,12315
California,2011,D99,Female,85 - 999,946,6856.34,411548.2977392038,4259
California,2011,D99,Total,0 - 4,15,1367.45,2524892.47966788,18987
California,2011,D99,Total,15 - 24,23,1638.43,5601516.7268878,38077
California,2011,D99,Total,25 - 34,52,3230.88,5403641.5929676,37233
California,2011,D99,Total,35 - 44,82,4278.66,5167882.44669574,44659
California,2011,D99,Total,45 - 54,197,8307.85,5256391.69080236,37030
California,2011,D99,Total,5 - 14,4,324.12,5064820.53991981,39977
California,2011,D99,Total,55 - 64,387,12685.83,4231785.05192368,23961
California,2011,D99,Total,65 - 74,591,13694.49,2397556.43101442,18136
California,2011,D99,Total,75 - 84,1093,15792.32,1390660.457741481,12315
California,2011,D99,Total,85 - 999,1567,11686.32,635806.5824554767,4259
California,2011,E,Male,0 - 4,143,12956.69,1290053.21697485,18987
California,2011,E,Male,15 - 24,1515,108626.51,2903570.2950372,38077
California,2011,E,Male,25 - 34,1410,88733.29,2769854.118638,37233
California,2011,E,Male,35 - 44,1191,62550.62,2596896.34930262,44659
California,2011,E,Male,45 - 54,1483,63194.8,2615444.60700456,37030
California,2011,E,Male,5 - 14,102,8275.06,2587901.25081545,39977
California,2011,E,Male,55 - 64,1266,42447.53,2044592.49423177,23961
California,2011,E,Male,65 - 74,736,17467.75,1113879.33419834,18136
California,2011,E,Male,75 - 84,765,11308.03,596272.433378603,12315
California,2011,E,Male,85 - 999,710,5783.89,224258.284716273,4259
California,2011,E,Female,0 - 4,108,9808.93,1234839.26269303,18987
California,2011,E,Female,15 - 24,348,25064.21,2697946.4318506,38077
California,2011,E,Female,25 - 34,330,20768.58,2633787.4743296,37233
California,2011,E,Female,35 - 44,405,21151.86,2570986.09739312,44659
California,2011,E,Female,45 - 54,561,23943.24,2640947.0837978,37030
California,2011,E,Female,5 - 14,66,5384.9800000000005,2476919.28910436,39977
California,2011,E,Female,55 - 64,476,15916.34,2187192.55769191,23961
California,2011,E,Female,65 - 74,346,8204.38,1283677.09681608,18136
California,2011,E,Female,75 - 84,490,7101.360000000001,794388.024362878,12315
California,2011,E,Female,85 - 999,733,5533.33,411548.2977392038,4259
California,2011,E,Total,0 - 4,251,22765.62,2524892.47966788,18987
California,2011,E,Total,15 - 24,1863,133690.72,5601516.7268878,38077
California,2011,E,Total,25 - 34,1740,109501.87,5403641.5929676,37233
California,2011,E,Total,35 - 44,1596,83702.48,5167882.44669574,44659
California,2011,E,Total,45 - 54,2044,87138.04,5256391.69080236,37030
California,2011,E,Total,5 - 14,168,13660.04,5064820.53991981,39977
California,2011,E,Total,55 - 64,1742,58363.87,4231785.05192368,23961
California,2011,E,Total,65 - 74,1082,25672.13,2397556.43101442,18136
California,2011,E,Total,75 - 84,1255,18409.39,1390660.457741481,12315
California,2011,E,Total,85 - 999,1443,11317.22,635806.5824554767,4259
California,2011,E01,Male,0 - 4,93,8406.15,1290053.21697485,18987
California,2011,E01,Male,15 - 24,568,40614.51,2903570.2950372,38077
California,2011,E01,Male,25 - 34,525,33094.26,2769854.118638,37233
California,2011,E01,Male,35 - 44,459,23985.52,2596896.34930262,44659
California,2011,E01,Male,45 - 54,622,26411.920000000002,2615444.60700456,37030
California,2011,E01,Male,5 - 14,60,4905.71,2587901.25081545,39977
California,2011,E01,Male,55 - 64,621,20717.64,2044592.49423177,23961
California,2011,E01,Male,65 - 74,424,9988.67,1113879.33419834,18136
California,2011,E01,Male,75 - 84,548,7996.92,596272.433378603,12315
California,2011,E01,Male,85 - 999,585,4734.46,224258.284716273,4259
California,2011,E01,Female,0 - 4,76,6893.86,1234839.26269303,18987
California,2011,E01,Female,15 - 24,200,14383.69,2697946.4318506,38077
California,2011,E01,Female,25 - 34,138,8666,2633787.4743296,37233
California,2011,E01,Female,35 - 44,169,8847.93,2570986.09739312,44659
California,2011,E01,Female,45 - 54,246,10493.36,2640947.0837978,37030
California,2011,E01,Female,5 - 14,47,3860.34,2476919.28910436,39977
California,2011,E01,Female,55 - 64,238,7932.24,2187192.55769191,23961
California,2011,E01,Female,65 - 74,236,5503.74,1283677.09681608,18136
California,2011,E01,Female,75 - 84,436,6298.84,794388.024362878,12315
California,2011,E01,Female,85 - 999,693,5222.2699999999995,411548.2977392038,4259
California,2011,E01,Total,0 - 4,169,15300.01,2524892.47966788,18987
California,2011,E01,Total,15 - 24,768,54998.2,5601516.7268878,38077
California,2011,E01,Total,25 - 34,663,41760.26,5403641.5929676,37233
California,2011,E01,Total,35 - 44,628,32833.45,5167882.44669574,44659
California,2011,E01,Total,45 - 54,868,36905.28,5256391.69080236,37030
California,2011,E01,Total,5 - 14,107,8766.05,5064820.53991981,39977
California,2011,E01,Total,55 - 64,859,28649.88,4231785.05192368,23961
California,2011,E01,Total,65 - 74,660,15492.41,2397556.43101442,18136
California,2011,E01,Total,75 - 84,984,14295.76,1390660.457741481,12315
California,2011,E01,Total,85 - 999,1278,9956.73,635806.5824554767,4259
California,2011,E01a,Male,0 - 4,19,1710.91,1290053.21697485,18987
California,2011,E01a,Male,15 - 24,444,31718.07,2903570.2950372,38077
California,2011,E01a,Male,25 - 34,389,24584.3,2769854.118638,37233
California,2011,E01a,Male,35 - 44,295,15434.26,2596896.34930262,44659
California,2011,E01a,Male,45 - 54,349,14830.51,2615444.60700456,37030
California,2011,E01a,Male,5 - 14,38,3120.06,2587901.25081545,39977
California,2011,E01a,Male,55 - 64,288,9621.12,2044592.49423177,23961
California,2011,E01a,Male,65 - 74,159,3836.92,1113879.33419834,18136
California,2011,E01a,Male,75 - 84,108,1624.68,596272.433378603,12315
California,2011,E01a,Male,85 - 999,57,464.55,224258.284716273,4259
California,2011,E01a,Female,0 - 4,20,1802.1100000000001,1234839.26269303,18987
California,2011,E01a,Female,15 - 24,173,12452.05,2697946.4318506,38077
California,2011,E01a,Female,25 - 34,110,6912.9,2633787.4743296,37233
California,2011,E01a,Female,35 - 44,98,5132.69,2570986.09739312,44659
California,2011,E01a,Female,45 - 54,132,5649.01,2640947.0837978,37030
California,2011,E01a,Female,5 - 14,33,2714.94,2476919.28910436,39977
California,2011,E01a,Female,55 - 64,93,3089.55,2187192.55769191,23961
California,2011,E01a,Female,65 - 74,83,1956.67,1283677.09681608,18136
California,2011,E01a,Female,75 - 84,79,1175.29,794388.024362878,12315
California,2011,E01a,Female,85 - 999,52,404.38,411548.2977392038,4259
California,2011,E01a,Total,0 - 4,39,3513.02,2524892.47966788,18987
California,2011,E01a,Total,15 - 24,617,44170.12,5601516.7268878,38077
California,2011,E01a,Total,25 - 34,499,31497.2,5403641.5929676,37233
California,2011,E01a,Total,35 - 44,393,20566.95,5167882.44669574,44659
California,2011,E01a,Total,45 - 54,481,20479.52,5256391.69080236,37030
California,2011,E01a,Total,5 - 14,71,5835,5064820.53991981,39977
California,2011,E01a,Total,55 - 64,381,12710.67,4231785.05192368,23961
California,2011,E01a,Total,65 - 74,242,5793.59,2397556.43101442,18136
California,2011,E01a,Total,75 - 84,187,2799.9700000000003,1390660.457741481,12315
California,2011,E01a,Total,85 - 999,109,868.93,635806.5824554767,4259
California,2011,E01b,Male,0 - 4,1,88.02,1290053.21697485,18987
California,2011,E01b,Male,15 - 24,23,1647.3899999999999,2903570.2950372,38077
California,2011,E01b,Male,25 - 34,21,1289.48,2769854.118638,37233
California,2011,E01b,Male,35 - 44,40,2060.37,2596896.34930262,44659
California,2011,E01b,Male,45 - 54,88,3730.17,2615444.60700456,37030
California,2011,E01b,Male,5 - 14,2,157.07,2587901.25081545,39977
California,2011,E01b,Male,55 - 64,141,4651.41,2044592.49423177,23961
California,2011,E01b,Male,65 - 74,148,3385.47,1113879.33419834,18136
California,2011,E01b,Male,75 - 84,296,4271.85,596272.433378603,12315
California,2011,E01b,Male,85 - 999,390,3163.34,224258.284716273,4259
California,2011,E01b,Female,0 - 4,1,91.94,1234839.26269303,18987
California,2011,E01b,Female,15 - 24,4,279.27,2697946.4318506,38077
California,2011,E01b,Female,25 - 34,2,128.2,2633787.4743296,37233
California,2011,E01b,Female,35 - 44,20,1049.98,2570986.09739312,44659
California,2011,E01b,Female,45 - 54,26,1098.61,2640947.0837978,37030
California,2011,E01b,Female,5 - 14,1,82.03,2476919.28910436,39977
California,2011,E01b,Female,55 - 64,62,2059.66,2187192.55769191,23961
California,2011,E01b,Female,65 - 74,82,1916.35,1283677.09681608,18136
California,2011,E01b,Female,75 - 84,234,3339,794388.024362878,12315
California,2011,E01b,Female,85 - 999,476,3565.16,411548.2977392038,4259
California,2011,E01b,Total,0 - 4,2,179.95999999999998,2524892.47966788,18987
California,2011,E01b,Total,15 - 24,27,1926.6599999999999,5601516.7268878,38077
California,2011,E01b,Total,25 - 34,23,1417.68,5403641.5929676,37233
California,2011,E01b,Total,35 - 44,60,3110.35,5167882.44669574,44659
California,2011,E01b,Total,45 - 54,114,4828.78,5256391.69080236,37030
California,2011,E01b,Total,5 - 14,3,239.10000000000002,5064820.53991981,39977
California,2011,E01b,Total,55 - 64,203,6711.07,4231785.05192368,23961
California,2011,E01b,Total,65 - 74,230,5301.82,2397556.43101442,18136
California,2011,E01b,Total,75 - 84,530,7610.85,1390660.457741481,12315
California,2011,E01b,Total,85 - 999,866,6728.5,635806.5824554767,4259
California,2011,E01x,Male,0 - 4,73,6607.22,1290053.21697485,18987
California,2011,E01x,Male,15 - 24,101,7249.05,2903570.2950372,38077
California,2011,E01x,Male,25 - 34,115,7220.48,2769854.118638,37233
California,2011,E01x,Male,35 - 44,124,6490.89,2596896.34930262,44659
California,2011,E01x,Male,45 - 54,185,7851.24,2615444.60700456,37030
California,2011,E01x,Male,5 - 14,20,1628.58,2587901.25081545,39977
California,2011,E01x,Male,55 - 64,192,6445.11,2044592.49423177,23961
California,2011,E01x,Male,65 - 74,117,2766.2799999999997,1113879.33419834,18136
California,2011,E01x,Male,75 - 84,144,2100.39,596272.433378603,12315
California,2011,E01x,Male,85 - 999,138,1106.57,224258.284716273,4259
California,2011,E01x,Female,0 - 4,55,4999.81,1234839.26269303,18987
California,2011,E01x,Female,15 - 24,23,1652.37,2697946.4318506,38077
California,2011,E01x,Female,25 - 34,26,1624.9,2633787.4743296,37233
California,2011,E01x,Female,35 - 44,51,2665.26,2570986.09739312,44659
California,2011,E01x,Female,45 - 54,88,3745.74,2640947.0837978,37030
California,2011,E01x,Female,5 - 14,13,1063.37,2476919.28910436,39977
California,2011,E01x,Female,55 - 64,83,2783.03,2187192.55769191,23961
California,2011,E01x,Female,65 - 74,71,1630.72,1283677.09681608,18136
California,2011,E01x,Female,75 - 84,123,1784.55,794388.024362878,12315
California,2011,E01x,Female,85 - 999,165,1252.73,411548.2977392038,4259
California,2011,E01x,Total,0 - 4,128,11607.03,2524892.47966788,18987
California,2011,E01x,Total,15 - 24,124,8901.42,5601516.7268878,38077
California,2011,E01x,Total,25 - 34,141,8845.38,5403641.5929676,37233
California,2011,E01x,Total,35 - 44,175,9156.15,5167882.44669574,44659
California,2011,E01x,Total,45 - 54,273,11596.98,5256391.69080236,37030
California,2011,E01x,Total,5 - 14,33,2691.95,5064820.53991981,39977
California,2011,E01x,Total,55 - 64,275,9228.14,4231785.05192368,23961
California,2011,E01x,Total,65 - 74,188,4397,2397556.43101442,18136
California,2011,E01x,Total,75 - 84,267,3884.94,1390660.457741481,12315
California,2011,E01x,Total,85 - 999,303,2359.3,635806.5824554767,4259
California,2011,E02,Male,0 - 4,0,0,1290053.21697485,18987
California,2011,E02,Male,15 - 24,334,23903.1,2903570.2950372,38077
California,2011,E02,Male,25 - 34,445,27872.89,2769854.118638,37233
California,2011,E02,Male,35 - 44,458,24012.43,2596896.34930262,44659
California,2011,E02,Male,45 - 54,618,26316.82,2615444.60700456,37030
California,2011,E02,Male,5 - 14,20,1581.7,2587901.25081545,39977
California,2011,E02,Male,55 - 64,533,17985.26,2044592.49423177,23961
California,2011,E02,Male,65 - 74,267,6407.32,1113879.33419834,18136
California,2011,E02,Male,75 - 84,202,3078.04,596272.433378603,12315
California,2011,E02,Male,85 - 999,117,1000.65,224258.284716273,4259
California,2011,E02,Female,0 - 4,0,0,1234839.26269303,18987
California,2011,E02,Female,15 - 24,96,6935.51,2697946.4318506,38077
California,2011,E02,Female,25 - 34,105,6602.41,2633787.4743296,37233
California,2011,E02,Female,35 - 44,162,8432.06,2570986.09739312,44659
California,2011,E02,Female,45 - 54,241,10244.34,2640947.0837978,37030
California,2011,E02,Female,5 - 14,8,626.3000000000001,2476919.28910436,39977
California,2011,E02,Female,55 - 64,183,6131,2187192.55769191,23961
California,2011,E02,Female,65 - 74,84,2076.61,1283677.09681608,18136
California,2011,E02,Female,75 - 84,40,600.72,794388.024362878,12315
California,2011,E02,Female,85 - 999,24,179.6,411548.2977392038,4259
California,2011,E02,Total,0 - 4,0,0,2524892.47966788,18987
California,2011,E02,Total,15 - 24,430,30838.61,5601516.7268878,38077
California,2011,E02,Total,25 - 34,550,34475.3,5403641.5929676,37233
California,2011,E02,Total,35 - 44,620,32444.49,5167882.44669574,44659
California,2011,E02,Total,45 - 54,859,36561.16,5256391.69080236,37030
California,2011,E02,Total,5 - 14,28,2208,5064820.53991981,39977
California,2011,E02,Total,55 - 64,716,24116.26,4231785.05192368,23961
California,2011,E02,Total,65 - 74,351,8483.93,2397556.43101442,18136
California,2011,E02,Total,75 - 84,242,3678.76,1390660.457741481,12315
California,2011,E02,Total,85 - 999,141,1180.25,635806.5824554767,4259
California,2011,E03,Male,0 - 4,46,4184.66,1290053.21697485,18987
California,2011,E03,Male,15 - 24,587,42240.37,2903570.2950372,38077
California,2011,E03,Male,25 - 34,421,26577.04,2769854.118638,37233
California,2011,E03,Male,35 - 44,237,12592.53,2596896.34930262,44659
California,2011,E03,Male,45 - 54,202,8693.79,2615444.60700456,37030
California,2011,E03,Male,5 - 14,20,1624.6,2587901.25081545,39977
California,2011,E03,Male,55 - 64,83,2769.54,2044592.49423177,23961
California,2011,E03,Male,65 - 74,31,728.54,1113879.33419834,18136
California,2011,E03,Male,75 - 84,14,218.66,596272.433378603,12315
California,2011,E03,Male,85 - 999,6,35.22,224258.284716273,4259
California,2011,E03,Female,0 - 4,26,2365.31,1234839.26269303,18987
California,2011,E03,Female,15 - 24,46,3310.67,2697946.4318506,38077
California,2011,E03,Female,25 - 34,83,5249.74,2633787.4743296,37233
California,2011,E03,Female,35 - 44,49,2584.61,2570986.09739312,44659
California,2011,E03,Female,45 - 54,51,2216.43,2640947.0837978,37030
California,2011,E03,Female,5 - 14,11,898.34,2476919.28910436,39977
California,2011,E03,Female,55 - 64,35,1181.62,2187192.55769191,23961
California,2011,E03,Female,65 - 74,21,508.18,1283677.09681608,18136
California,2011,E03,Female,75 - 84,8,116.44,794388.024362878,12315
California,2011,E03,Female,85 - 999,12,103.38,411548.2977392038,4259
California,2011,E03,Total,0 - 4,72,6549.97,2524892.47966788,18987
California,2011,E03,Total,15 - 24,633,45551.04,5601516.7268878,38077
California,2011,E03,Total,25 - 34,504,31826.78,5403641.5929676,37233
California,2011,E03,Total,35 - 44,286,15177.14,5167882.44669574,44659
California,2011,E03,Total,45 - 54,253,10910.22,5256391.69080236,37030
